date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2022-08-01,-0.3837,-0.23329641666666667,0.5776963332561841,-0.3228445833333334,0.3376972180105772,0.26035059368575847,0.18020704175525815
2022-09-01,-0.07594000000000001,-0.23085070833333335,0.5777364235278165,-0.27253750000000004,0.3244202517954143,-0.2681338790921407,-0.6059963855893258
2022-10-01,-0.022099999999999988,-0.2270552916666667,0.577598136945996,-0.2118908333333334,0.2936416263208153,-0.35484063842440944,-0.6463349073199155
2022-11-01,-0.301875,-0.22634708333333334,0.5774526324601171,-0.1812845833333334,0.2587117993009555,0.13079499931430852,0.466118735181404
2022-12-01,-0.01462,-0.2220970416666667,0.5771155796829724,-0.1362495833333334,0.23354888591293738,-0.35950691502842513,-0.5207885400860983
2023-01-01,-0.3755,-0.21979808333333337,0.5759394471133693,-0.12567250000000005,0.21780093768581021,0.2703442479014949,1.1470451075853025
2023-02-01,-0.47905,-0.21868100000000001,0.5752998398046393,-0.1375245833333334,0.23363031203609544,0.4525796497499743,1.4618198027912643
2023-03-01,0.10146000000000002,-0.21229966666666666,0.574561916950255,-0.11726750000000007,0.2435694738066627,-0.5460850387232185,-0.8980086731788839
2023-04-01,-0.389025,-0.21032383333333335,0.5735336299663769,-0.12565625000000005,0.25159889001168834,0.31157922976049884,1.0467802540295976
2023-05-01,-0.4119,-0.208706,0.5726811901440363,-0.18603750000000005,0.22205086875738425,0.35481172334103417,1.0171655768065484
2023-06-01,-0.6149,-0.21301954166666667,0.5737831817592305,-0.23858750000000006,0.24354567734261418,0.7004047366832188,1.5451413636490563
2023-07-01,-0.7359249999999999,-0.21594891666666668,0.5755600759991181,-0.30858958333333336,0.25647360889801946,0.9034262538636019,1.6661964500081807
2023-08-01,-0.675475,-0.21888070833333334,0.5770075646105268,-0.3329041666666667,0.27723222615241583,0.7913142212873108,1.235681861693077
2023-09-01,-0.67096,-0.22144725,0.5783373146265359,-0.3824891666666667,0.28028911635077264,0.7772501248519215,1.0291902771291395
2023-10-01,-0.417475,-0.22104370833333334,0.5781821852355343,-0.4154370833333334,0.25628442131970147,0.33973943971768406,0.007951777389248287
2023-11-01,-0.6698999999999999,-0.22175570833333333,0.5786858613988226,-0.44610583333333337,0.26338131934717884,0.7744172124464805,0.8496964295773382
2023-12-01,-0.4921,-0.22110758333333333,0.578336141408469,-0.48589583333333336,0.22563111950737538,0.4685725087259751,0.027496945812316556
2024-01-01,-0.726075,-0.222501875,0.5793578019151396,-0.5151104166666667,0.23262539385398082,0.8691919282615616,0.9068854428926019
2024-02-01,-0.6684,-0.22314083333333334,0.5798105347153902,-0.5308895833333334,0.2363491004315663,0.7679390766592912,0.5818106200344185
2024-03-01,-0.87342,-0.22517870833333334,0.5816753181404741,-0.6121295833333334,0.15157707599013676,1.1144383669896698,1.723812225297636
2024-04-01,-0.7287250000000001,-0.225924125,0.5822674553952533,-0.6404379166666667,0.1371575752300704,0.8635222015949527,0.643690902126544
2024-05-01,-0.8931600000000001,-0.22738962499999998,0.5837340471856732,-0.6805429166666667,0.13459438885471506,1.1405371645012732,1.5796875719896333
